product_id,product_name,category,segment,size,color,price,cogs,gross_margin_pct,profit_per_unit,avg_rating,review_count,total_returns,total_return_qty,total_refund
144,DragonWear UR-15,Streetwear,Standard,S,white,5789.7,5500.214999999999,5.0,289.49,3.82,11,4,7,33626.92
145,DragonWear UR-16,Streetwear,Standard,M,purple,42.972333451896645,25.43002474538521,40.82,17.54,,0,0,0,0.0
146,DragonWear UR-17,Streetwear,Standard,L,green,29.191930027143464,17.28558392762082,40.79,11.91,,0,0,0,0.0
147,DragonWear UR-18,Streetwear,Standard,XL,silver,44.86184643545983,27.9829459342423,37.62,16.88,,0,0,0,0.0
148,DragonWear UR-19,Streetwear,Standard,S,pink,8284.5,7108.101000000001,14.2,1176.4,,0,0,0,0.0
149,DragonWear UR-20,Streetwear,Standard,M,yellow,24.30956548346552,13.950717882006987,42.61,10.36,,0,0,0,0.0
150,DragonWear UR-21,Streetwear,Standard,L,red,6524.2531914893625,4447.5834006382975,31.83,2076.67,3.44,9,2,5,22697.949999999997
151,DragonWear UR-22,Streetwear,Standard,XL,black,30.12250471383129,16.90015329196289,43.9,13.22,,0,0,0,0.0
152,DragonWear UR-23,Streetwear,Standard,S,orange,27.271837623888736,15.966630483240037,41.45,11.31,,0,0,0,0.0
153,DragonWear UR-24,Streetwear,Standard,M,blue,34.217925895939445,19.80273149585107,42.13,14.42,,0,0,0,0.0
154,DragonWear UR-25,Streetwear,Standard,L,white,83.58494554562807,48.44840986139958,42.04,35.14,,0,0,0,0.0
155,DragonWear UR-26,Streetwear,Standard,XL,purple,6032.25,5730.6375,5.0,301.61,,0,0,0,0.0
156,DragonWear UR-27,Streetwear,Standard,S,green,15.6911039278997,8.996663510353542,42.66,6.69,,0,0,0,0.0
157,DragonWear UR-28,Streetwear,Standard,M,silver,43.57589263185027,24.15016577873028,44.58,19.43,,0,0,0,0.0
158,DragonWear UR-29,Streetwear,Standard,L,pink,17.372937016254994,9.586167633175872,44.82,7.79,,0,0,0,0.0
159,DragonWear UR-30,Streetwear,Standard,XL,yellow,27.418754599546137,17.788526811415327,35.12,9.63,,0,0,0,0.0
160,DragonWear UR-31,Streetwear,Standard,S,red,8757.0,8319.15,5.0,437.85,5.0,1,2,8,64943.57
161,DragonWear UR-32,Streetwear,Standard,M,black,51.19184483471268,30.34536424775848,40.72,20.85,,0,0,0,0.0
162,DragonWear UR-33,Streetwear,Standard,L,orange,33.97795757096608,19.99374011508968,41.16,13.98,,0,0,0,0.0
163,DragonWear UR-34,Streetwear,Standard,XL,blue,6636.2625,4713.73725375,28.97,1922.53,3.65,52,10,28,169067.24000000002
164,DragonWear UR-35,Streetwear,Standard,S,white,6815.393617021276,3720.523375531915,45.41,3094.87,4.14,7,2,7,44480.47
165,DragonWear UR-36,Streetwear,Standard,M,purple,8309.284615384617,7893.820384615386,5.0,415.46,4.33,36,10,19,134548.45
166,DragonWear UR-37,Streetwear,Standard,L,green,21.518264558046184,13.29752851044007,38.2,8.22,,0,0,0,0.0
167,DragonWear UR-38,Streetwear,Standard,XL,silver,24.87537893001365,14.224373227866726,42.82,10.65,,0,0,0,0.0
168,DragonWear UR-39,Streetwear,Standard,S,pink,43.45991850151962,28.03147873924418,35.5,15.43,,0,0,0,0.0
169,DragonWear UR-40,Streetwear,Standard,M,yellow,24.725951184208856,15.543585995353366,37.14,9.18,,0,0,0,0.0
170,DragonWear UR-41,Streetwear,Standard,L,red,8793.62462686567,5372.025284552239,38.91,3421.6,4.0,12,4,10,62715.45
171,DragonWear UR-42,Streetwear,Standard,XL,black,36.11049111896276,20.183637635922963,44.11,15.93,,0,0,0,0.0
172,DragonWear UR-43,Streetwear,Standard,S,orange,33.724640286606764,19.95682830302861,40.82,13.77,,0,0,0,0.0
229,LotusWear UR-01,Streetwear,Standard,M,yellow,6513.15,4765.02054,26.84,1748.13,3.86,22,2,6,36976.9
230,LotusWear UR-02,Streetwear,Standard,L,red,8186.85,7777.5075,5.0,409.34,3.0,1,0,0,0.0
231,LotusWear UR-03,Streetwear,Standard,XL,black,8690.85,8180.697105,5.87,510.15,5.0,1,1,2,15250.23
232,LotusWear UR-04,Streetwear,Standard,S,orange,25.51738184562763,16.277839769249763,36.21,9.24,,0,0,0,0.0
233,LotusWear UR-05,Streetwear,Standard,M,blue,4721.85,4485.7575,5.0,236.09,5.0,2,1,1,3325.15
234,LotusWear UR-06,Streetwear,Standard,L,white,5204.85,3942.15339,24.26,1262.7,,0,1,6,26888.12
235,LotusWear UR-07,Streetwear,Standard,XL,purple,6296.85,3378.260025,46.35,2918.59,3.86,7,1,1,6178.99
236,LotusWear UR-08,Streetwear,Standard,S,green,6434.257407407407,5945.253844444444,7.6,489.0,3.67,18,6,21,121991.58
237,LotusWear UR-09,Streetwear,Standard,M,silver,6401.85,3225.892215,49.61,3175.96,3.88,26,8,32,183051.32
238,LotusWear UR-10,Streetwear,Standard,L,pink,4412.916666666667,2846.3312500000006,35.5,1566.59,4.15,13,4,14,56717.33
239,LotusWear UR-11,Streetwear,Standard,XL,yellow,4799.280167597765,4433.575018826817,7.62,365.71,3.79,19,9,24,98211.89
240,LotusWear UR-12,Streetwear,Standard,S,red,5537.754000000001,5115.2233698,7.63,422.53,3.95,41,14,36,167600.45
241,LotusWear UR-13,Streetwear,Standard,M,black,5036.85,3089.60379,38.66,1947.25,3.4,5,0,0,0.0
242,LotusWear UR-14,Streetwear,Standard,L,orange,5564.335207100592,3416.501817159764,38.6,2147.83,4.19,16,10,35,172860.37
243,LotusWear UR-15,Streetwear,Standard,XL,blue,7241.85,6524.90685,9.9,716.94,4.1,10,2,5,27440.45
244,LotusWear UR-16,Streetwear,Standard,S,white,7556.85,7036.183035,6.89,520.67,3.88,8,1,2,14190.05
245,LotusWear UR-17,Streetwear,Standard,M,purple,78.06779655202614,50.31260283485738,35.55,27.76,,0,0,0,0.0
246,LotusWear UR-18,Streetwear,Standard,L,green,8877.426923076924,4855.952526923077,45.3,4021.47,3.5,10,6,24,191404.69
247,LotusWear UR-19,Streetwear,Standard,XL,silver,4921.967647058824,4675.869264705882,5.0,246.1,3.25,4,3,9,41020.72
248,LotusWear UR-20,Streetwear,Standard,S,pink,6826.622727272727,5780.784125454546,15.32,1045.84,3.0,3,2,4,24535.61
249,LotusWear UR-21,Streetwear,Standard,M,yellow,5036.85,3544.431345,29.63,1492.42,3.57,7,3,7,27109.510000000002
250,LotusWear UR-22,Streetwear,Standard,L,red,7556.85,6491.334150000001,14.1,1065.52,,0,0,0,0.0
251,LotusWear UR-23,Streetwear,Standard,XL,black,6941.388461538462,5643.34881923077,18.7,1298.04,3.83,6,3,10,51076.090000000004
252,LotusWear UR-24,Streetwear,Standard,S,orange,7556.85,4964.094765,34.31,2592.76,3.62,13,5,15,92924.87
253,LotusWear UR-25,Streetwear,Standard,M,blue,8816.85,5025.6045,43.0,3791.25,4.33,3,3,6,45581.409999999996
254,LotusWear UR-26,Streetwear,Standard,L,white,10076.85,8442.38493,16.22,1634.47,,0,0,0,0.0
255,LotusWear UR-27,Streetwear,Standard,XL,purple,42.673051514511954,25.46472320973422,40.33,17.21,,0,0,0,0.0
256,LotusWear UR-28,Streetwear,Standard,S,green,5414.85,5144.1075,5.0,270.74,4.5,2,0,0,0.0
257,LotusWear UR-29,Streetwear,Standard,M,silver,7052.85,5494.17015,22.1,1558.68,,0,0,0,0.0
258,LotusWear UR-30,Streetwear,Standard,L,pink,8186.85,7777.5075,5.0,409.34,5.0,1,0,0,0.0
259,LotusWear UR-31,Streetwear,Standard,XL,yellow,7345.98223140496,5610.126630123967,23.63,1735.86,4.18,17,7,16,109797.56
260,LotusWear UR-32,Streetwear,Standard,S,red,7624.958108108109,4062.57768,46.72,3562.38,3.33,6,0,0,0.0
261,LotusWear UR-33,Streetwear,Standard,M,black,9446.85,5966.63046,36.84,3480.22,4.14,14,5,13,102499.38
262,LotusWear UR-34,Streetwear,Standard,L,orange,4721.85,4485.7575,5.0,236.09,,0,0,0,0.0
263,LotusWear UR-35,Streetwear,Standard,XL,blue,6926.85,5641.919325000001,18.55,1284.93,,0,0,0,0.0
264,LotusWear UR-36,Streetwear,Standard,S,white,8501.85,4445.617365,47.71,4056.23,4.12,16,3,11,76401.54999999999
265,LotusWear UR-37,Streetwear,Standard,M,purple,7871.850000000001,5976.3085200000005,24.08,1895.54,,0,0,0,0.0
266,LotusWear UR-38,Streetwear,Standard,L,green,8501.85,4850.3054250000005,42.95,3651.54,,0,0,0,0.0
267,LotusWear UR-39,Streetwear,Standard,XL,silver,4178.0440298507465,3405.105884328358,18.5,772.94,3.9,20,3,13,52481.630000000005
268,LotusWear UR-40,Streetwear,Standard,S,pink,6170.850000000001,3552.558345,42.43,2618.29,,0,0,0,0.0
269,LotusWear UR-41,Streetwear,Standard,M,yellow,5414.85,3976.665840000001,26.56,1438.18,4.0,4,2,5,25821.93
270,LotusWear UR-42,Streetwear,Standard,L,red,5477.85,4012.525125,26.75,1465.32,4.14,7,2,4,12334.93
271,LotusWear UR-43,Streetwear,Standard,XL,black,6296.85,5982.0075,5.0,314.84,,0,0,0,0.0
272,LotusWear UR-44,Streetwear,Standard,S,orange,7556.850000000001,5834.643885,22.79,1722.21,3.75,4,1,5,37189.07
273,LotusWear UR-45,Streetwear,Standard,M,blue,5173.35,3073.487235,40.59,2099.86,4.0,6,0,0,0.0
274,LotusWear UR-46,Streetwear,Standard,L,white,7241.85,5346.657855,26.17,1895.19,3.67,12,4,10,66528.06
275,LotusWear UR-47,Streetwear,Standard,XL,purple,9446.85,7969.362660000002,15.64,1477.49,,0,0,0,0.0
276,LotusWear UR-48,Streetwear,Standard,S,green,5749.060762331839,3331.5807117713007,42.05,2417.48,3.87,15,5,22,112180.52
277,LotusWear UR-49,Streetwear,Standard,M,silver,8678.25,6332.5190250000005,27.03,2345.73,4.25,4,1,2,13135.69
278,LotusWear UR-50,Streetwear,Standard,L,pink,4721.85,3265.1592750000004,30.85,1456.69,4.0,5,0,0,0.0
279,LotusWear UR-51,Streetwear,Standard,XL,yellow,8186.85,6045.988725,26.15,2140.86,3.0,2,0,0,0.0
512,SaigonFlex UR-01,Streetwear,Standard,S,orange,2895.329458972047,2518.9366293056805,13.0,376.39,3.96,133,39,91,223833.41
855,HanoiStreet UR-01,Streetwear,Standard,XL,purple,14.730835728230662,9.005565891355735,38.87,5.73,,0,0,0,0.0
856,HanoiStreet UR-02,Streetwear,Standard,S,green,35.679693802545806,20.219803596519814,43.33,15.46,,0,0,0,0.0
857,HanoiStreet UR-03,Streetwear,Standard,M,silver,25.413624150312284,16.49641197609441,35.09,8.92,,0,0,0,0.0
858,HanoiStreet UR-04,Streetwear,Standard,L,pink,46.570781307914125,26.69284293338884,42.68,19.88,,0,0,0,0.0
859,HanoiStreet UR-05,Streetwear,Standard,XL,yellow,24.11880205611212,15.539097236098918,35.57,8.58,,0,0,0,0.0
860,HanoiStreet UR-06,Streetwear,Standard,S,red,7496.37,4533.054939,39.53,2963.32,,0,0,0,0.0
861,HanoiStreet UR-07,Streetwear,Standard,M,black,31.629980582212404,19.45132040950962,38.5,12.18,,0,0,0,0.0
862,HanoiStreet UR-08,Streetwear,Standard,L,orange,2246.328984375,1699.7971424765624,24.33,546.53,4.22,54,23,65,124279.04000000001
863,HanoiStreet UR-09,Streetwear,Standard,XL,blue,3653.37,3470.7015,5.0,182.67,4.0,8,5,17,37702.0
864,HanoiStreet UR-10,Streetwear,Standard,S,white,40.5280736934613,24.753480692311555,38.92,15.77,,0,0,0,0.0
865,HanoiStreet UR-11,Streetwear,Standard,M,purple,46.81960744428506,28.15117157705557,39.87,18.67,,0,0,0,0.0
866,HanoiStreet UR-12,Streetwear,Standard,L,green,20.488862322836887,11.741490478992276,42.69,8.75,,0,0,0,0.0
867,HanoiStreet UR-13,Streetwear,Standard,XL,silver,28.96822401621191,16.44389356654421,43.23,12.52,,0,0,0,0.0
868,HanoiStreet UR-14,Streetwear,Standard,S,pink,27.385724542743347,15.665965957215796,42.8,11.72,,0,0,0,0.0
869,HanoiStreet UR-15,Streetwear,Standard,M,yellow,25.499741298868727,14.500270459666716,43.14,11.0,,0,0,0,0.0
870,HanoiStreet UR-16,Streetwear,Standard,L,red,67.0998424584302,42.13591288807336,37.2,24.96,,0,0,0,0.0
871,HanoiStreet UR-17,Streetwear,Standard,XL,black,38.93885846883879,22.779719949167216,41.5,16.16,,0,0,0,0.0
872,HanoiStreet UR-18,Streetwear,Standard,S,orange,19.99828296794901,11.114731053725793,44.42,8.88,,0,0,0,0.0
873,HanoiStreet UR-19,Streetwear,Standard,M,blue,47.80569519896546,30.92599485473374,35.31,16.88,,0,0,0,0.0
874,HanoiStreet UR-20,Streetwear,Standard,L,white,77.39037963933177,49.4043613173527,36.16,27.99,,0,0,0,0.0
875,HanoiStreet UR-21,Streetwear,Standard,XL,purple,6314.414776119403,4917.666227641791,22.12,1396.75,,0,0,0,0.0
876,HanoiStreet UR-22,Streetwear,Standard,S,green,6929.369999999999,6582.901499999999,5.0,346.47,,0,0,0,0.0
877,HanoiStreet UR-23,Streetwear,Standard,M,silver,50.04817813604396,32.16972912837173,35.72,17.88,,0,0,0,0.0
878,HanoiStreet UR-24,Streetwear,Standard,L,pink,18.03387644120589,11.712836517062742,35.05,6.32,,0,0,0,0.0
879,HanoiStreet UR-25,Streetwear,Standard,XL,yellow,27.28416155070732,15.480747460149525,43.26,11.8,,0,0,0,0.0
880,HanoiStreet UR-26,Streetwear,Standard,S,red,54.9687289874747,32.410892958162094,41.04,22.56,,0,0,0,0.0
881,HanoiStreet UR-27,Streetwear,Standard,M,black,567.63,338.13719100000003,40.43,229.49,,0,0,0,0.0
882,HanoiStreet UR-28,Streetwear,Standard,L,orange,9197.37,8737.5015,5.0,459.87,3.75,8,7,16,112772.95999999999
883,HanoiStreet UR-29,Streetwear,Standard,XL,blue,24.95145691183151,15.615216767049676,37.42,9.34,,0,0,0,0.0
884,HanoiStreet UR-30,Streetwear,Standard,S,white,39.54850017556203,24.50433225008864,38.04,15.04,,0,0,0,0.0
885,HanoiStreet UR-31,Streetwear,Standard,M,purple,45.14383029070082,25.52385172770945,43.46,19.62,,0,0,0,0.0
886,HanoiStreet UR-32,Streetwear,Standard,L,green,22.856323333326387,14.435672402411877,36.84,8.42,,0,0,0,0.0
887,HanoiStreet UR-33,Streetwear,Standard,XL,silver,32.33628122463447,18.510712018461764,42.76,13.83,,0,0,0,0.0
888,HanoiStreet UR-34,Streetwear,Standard,S,pink,9.056593572436444,5.183828982020106,42.76,3.87,,0,0,0,0.0
889,HanoiStreet UR-35,Streetwear,Standard,M,yellow,21.98246177675812,13.270755949852088,39.63,8.71,,0,0,0,0.0
890,HanoiStreet UR-36,Streetwear,Standard,L,red,29.93333491389395,18.23820116798559,39.07,11.7,,0,0,0,0.0
891,HanoiStreet UR-37,Streetwear,Standard,XL,black,20.10335521420072,12.223013276912614,39.2,7.88,,0,0,0,0.0
1144,MekongFit UR-01,Streetwear,Standard,S,white,4987.5217241379305,4154.1068440344825,16.71,833.41,4.18,49,20,54,244710.69
1145,MekongFit UR-02,Streetwear,Standard,M,purple,4040.82,3302.966268,18.26,737.85,3.79,34,15,38,131397.55
1146,MekongFit UR-03,Streetwear,Standard,L,green,63.622330777404414,35.57434251064229,44.09,28.05,,0,0,0,0.0
1147,MekongFit UR-04,Streetwear,Standard,XL,silver,18.68915574220809,11.918935930153594,36.23,6.77,,0,0,0,0.0
1148,MekongFit UR-05,Streetwear,Standard,S,pink,3768.4661538461537,2211.7127856923075,41.31,1556.75,4.0,10,6,19,65745.32
1149,MekongFit UR-06,Streetwear,Standard,M,yellow,440.37,418.3515,5.0,22.02,5.0,1,0,0,0.0
1150,MekongFit UR-07,Streetwear,Standard,L,red,5337.0,4708.8351,11.77,628.16,4.33,3,2,4,18818.32
1151,MekongFit UR-08,Streetwear,Standard,XL,black,27.77071936346653,16.011486074472163,42.34,11.76,,0,0,0,0.0
1152,MekongFit UR-09,Streetwear,Standard,S,orange,34.89334875341958,19.643262746090027,43.7,15.25,,0,0,0,0.0
1153,MekongFit UR-10,Streetwear,Standard,M,blue,4436.408626609442,3930.2144023133046,11.41,506.19,3.88,24,13,39,143292.32
1154,MekongFit UR-11,Streetwear,Standard,L,white,58.93937160374784,37.65487971621282,36.11,21.28,,0,0,0,0.0
1155,MekongFit UR-12,Streetwear,Standard,XL,purple,5890.312702702703,5044.463798594595,14.36,845.85,4.09,91,31,81,409634.78
1156,MekongFit UR-13,Streetwear,Standard,S,green,4125.1374418604655,2224.2741086511624,46.08,1900.86,3.33,3,3,7,25935.690000000002
1157,MekongFit UR-14,Streetwear,Standard,M,silver,4556.37,2443.125594,46.38,2113.24,,0,2,4,17997.129999999997
1158,MekongFit UR-15,Streetwear,Standard,L,pink,18.6464380678132,12.037490584912655,35.44,6.61,,0,0,0,0.0
1159,MekongFit UR-16,Streetwear,Standard,XL,yellow,52.734268524923294,33.55021461587067,36.38,19.18,,0,0,0,0.0
1160,MekongFit UR-17,Streetwear,Standard,S,red,33.25127873001165,20.9799477652166,36.9,12.27,,0,0,0,0.0
1161,MekongFit UR-18,Streetwear,Standard,M,black,22.362748018182376,13.764812540396829,38.45,8.6,,0,0,0,0.0
1162,MekongFit UR-19,Streetwear,Standard,L,orange,39.83880310441748,24.10589154006108,39.49,15.73,,0,0,0,0.0
1163,MekongFit UR-20,Streetwear,Standard,XL,blue,35.86005056451476,20.034962771369766,44.13,15.83,,0,0,0,0.0
1164,MekongFit UR-21,Streetwear,Standard,S,white,26.04727742069481,15.389911996804814,40.92,10.66,,0,0,0,0.0
1668,VietMode UR-01,Streetwear,Standard,S,pink,5164.74,2678.950638,48.13,2485.79,3.67,6,1,1,4834.0
1669,VietMode UR-02,Streetwear,Standard,M,yellow,5227.74,4966.352999999999,5.0,261.39,,0,0,0,0.0
1670,VietMode UR-03,Streetwear,Standard,L,red,5353.74,4705.93746,12.1,647.8,,0,0,0,0.0
1755,SaigonCore UR-01,Streetwear,Standard,XL,purple,6236.369999999999,4906.775916,21.32,1329.59,4.17,6,2,5,27194.09
1756,SaigonCore UR-02,Streetwear,Standard,S,green,5663.7,5380.514999999999,5.0,283.19,,0,0,0,0.0
1757,SaigonCore UR-03,Streetwear,Standard,M,silver,6307.371940298507,3885.971852417911,38.39,2421.4,3.43,7,1,4,24120.01
1758,SaigonCore UR-04,Streetwear,Standard,L,pink,5789.7,5500.214999999999,5.0,289.49,,0,0,0,0.0
1759,SaigonCore UR-05,Streetwear,Standard,XL,yellow,5297.992682926829,5033.093048780487,5.0,264.9,,0,0,0,0.0
1760,SaigonCore UR-06,Streetwear,Standard,S,red,8561.7,6144.73209,28.23,2416.97,4.5,2,1,2,15874.9
1761,SaigonCore UR-07,Streetwear,Standard,M,black,10076.85,8257.978575000001,18.05,1818.87,,0,0,0,0.0
1762,SaigonCore UR-08,Streetwear,Standard,L,orange,5510.7,5235.165,5.0,275.53,4.0,4,4,8,30040.2
1763,SaigonCore UR-09,Streetwear,Standard,XL,blue,5743.991359223301,5456.791791262135,5.0,287.2,3.7,10,2,9,22882.64
1764,SaigonCore UR-10,Streetwear,Standard,S,white,6828.570000000001,5400.033156,20.92,1428.54,4.5,2,0,0,0.0
1765,SaigonCore UR-11,Streetwear,Standard,M,purple,2235.9309677419355,2124.134419354839,5.0,111.8,3.8,5,2,3,6478.9
1998,UrbanVN UR-01,Streetwear,Standard,L,pink,34.053091928060134,19.99832019346835,41.27,14.05,,0,0,0,0.0
1999,UrbanVN UR-02,Streetwear,Standard,XL,yellow,8126.369999999999,5654.328245999999,30.42,2472.04,3.78,27,4,4,29312.63
2000,UrbanVN UR-03,Streetwear,Standard,S,red,28.38538957636992,16.349285501600754,42.4,12.04,,0,0,0,0.0
2001,UrbanVN UR-04,Streetwear,Standard,M,black,34.65378441854702,21.56650589658136,37.77,13.09,,0,0,0,0.0
2002,UrbanVN UR-05,Streetwear,Standard,L,orange,43.15732974830766,25.876598622867107,40.04,17.28,,0,0,0,0.0
2003,UrbanVN UR-06,Streetwear,Standard,XL,blue,62.45252864460724,34.855044866584926,44.19,27.6,,0,0,0,0.0
2004,UrbanVN UR-07,Streetwear,Standard,S,white,5358.403536585365,3888.593446500001,27.43,1469.81,3.69,36,12,36,162070.71
2005,UrbanVN UR-08,Streetwear,Standard,M,purple,3684.87,2645.368173,28.21,1039.5,3.53,15,9,24,77914.3
2006,UrbanVN UR-09,Streetwear,Standard,L,green,20.18366876572802,11.545428302743652,42.8,8.64,,0,0,0,0.0
2007,UrbanVN UR-10,Streetwear,Standard,XL,silver,77.72782876872711,48.06112784144644,38.17,29.67,,0,0,0,0.0
2008,UrbanVN UR-11,Streetwear,Standard,S,pink,15.167650149235683,8.457680206310576,44.24,6.71,,0,0,0,0.0
2009,UrbanVN UR-12,Streetwear,Standard,M,yellow,31.164697443076804,19.79334418747074,36.49,11.37,,0,0,0,0.0
2010,UrbanVN UR-13,Streetwear,Standard,L,red,41.90172026770757,25.12069527388581,40.05,16.78,,0,0,0,0.0
2011,UrbanVN UR-14,Streetwear,Standard,XL,black,37.05475735319302,22.16091844526021,40.19,14.89,,0,0,0,0.0
2012,UrbanVN UR-15,Streetwear,Standard,S,orange,4660.622964426877,4277.053694454546,8.23,383.57,3.58,24,15,50,199268.28
2013,UrbanVN UR-16,Streetwear,Standard,M,blue,25.814082905892526,15.726991964970582,39.08,10.09,,0,0,0,0.0
2014,UrbanVN UR-17,Streetwear,Standard,L,white,30.470259205110622,19.27146684213688,36.75,11.2,,0,0,0,0.0
2015,UrbanVN UR-18,Streetwear,Standard,XL,purple,4382.413269230769,3917.000980038461,10.62,465.41,3.6,20,5,16,65192.86
2016,UrbanVN UR-19,Streetwear,Standard,S,green,3743.541357615894,1998.676730831126,46.61,1744.86,3.78,149,52,133,438417.08
2017,UrbanVN UR-20,Streetwear,Standard,M,silver,27.18865052559904,15.899404089403289,41.52,11.29,,0,0,0,0.0
2018,UrbanVN UR-21,Streetwear,Standard,L,pink,26.160590454431023,16.16205503879573,38.22,10.0,,0,0,0,0.0
2019,UrbanVN UR-22,Streetwear,Standard,XL,yellow,46.51806997910511,28.21661439756509,39.34,18.3,,0,0,0,0.0
2020,UrbanVN UR-23,Streetwear,Standard,S,red,38.19887994556807,22.02940205348988,42.33,16.17,,0,0,0,0.0
2021,UrbanVN UR-24,Streetwear,Standard,M,black,25.099204738124502,16.00985399762684,36.21,9.09,,0,0,0,0.0
2022,UrbanVN UR-25,Streetwear,Standard,L,orange,2988.25524590164,1860.4877160983608,37.74,1127.77,4.5,10,1,1,2360.7
2023,UrbanVN UR-26,Streetwear,Standard,XL,blue,47.45775515549522,29.8861702243266,37.03,17.57,,0,0,0,0.0
2024,UrbanVN UR-27,Streetwear,Standard,S,white,37.44674567601375,23.06139796104344,38.42,14.39,,0,0,0,0.0
2025,UrbanVN UR-28,Streetwear,Standard,M,purple,45.83943961534325,29.110710769311765,36.49,16.73,,0,0,0,0.0
2026,UrbanVN UR-29,Streetwear,Standard,L,green,4409.37,2827.288044,35.88,1582.08,4.31,13,2,4,17646.81
2027,UrbanVN UR-30,Streetwear,Standard,XL,silver,42.59988427700669,27.12459961185434,36.33,15.48,,0,0,0,0.0
2028,UrbanVN UR-31,Streetwear,Standard,S,pink,8504.37,5160.4517160000005,39.32,3343.92,4.5,2,0,0,0.0
2029,UrbanVN UR-32,Streetwear,Standard,M,yellow,2519.37,2246.270292,10.84,273.1,,0,0,0,0.0
2030,UrbanVN UR-33,Streetwear,Standard,L,red,23.76947027384075,14.75694992242415,37.92,9.01,,0,0,0,0.0
2031,UrbanVN UR-34,Streetwear,Standard,XL,black,26.46776517089512,16.772658065996215,36.63,9.7,,0,0,0,0.0
2032,UrbanVN UR-35,Streetwear,Standard,S,orange,44.65281905454065,27.673457177359808,38.03,16.98,,0,0,0,0.0
2033,UrbanVN UR-36,Streetwear,Standard,M,blue,42.2729797847311,26.125296591141566,38.2,16.15,,0,0,0,0.0
2034,UrbanVN UR-37,Streetwear,Standard,L,white,5039.37,4787.4015,5.0,251.97,4.08,13,4,12,54329.32
2035,UrbanVN UR-38,Streetwear,Standard,XL,purple,32.839739836971454,20.093360582412,38.81,12.75,,0,0,0,0.0
2036,UrbanVN UR-39,Streetwear,Standard,S,green,2521.250597014925,2395.18806716418,5.0,126.06,4.2,25,11,45,94152.22
2037,UrbanVN UR-40,Streetwear,Standard,M,silver,34.706637577815734,21.701077028590497,37.47,13.01,,0,0,0,0.0
2038,UrbanVN UR-41,Streetwear,Standard,L,pink,55.20568617063113,31.23871776063406,43.41,23.97,,0,0,0,0.0
2039,UrbanVN UR-42,Streetwear,Standard,XL,yellow,4661.37,2832.7145490000003,39.23,1828.66,3.88,8,4,7,23531.629999999997
2040,UrbanVN UR-43,Streetwear,Standard,S,red,26.137509924695955,16.67800727967642,36.19,9.46,,0,0,0,0.0
2125,PhoenixWear UR-01,Streetwear,Standard,M,purple,6173.37,4869.554255999999,21.12,1303.82,,0,0,0,0.0
2126,PhoenixWear UR-02,Streetwear,Standard,L,green,5499.5607692307685,4003.130283923077,27.21,1496.43,4.29,7,2,3,15026.33
2127,PhoenixWear UR-03,Streetwear,Standard,XL,silver,5036.85,4118.12856,18.24,918.72,,0,0,0,0.0
2128,PhoenixWear UR-04,Streetwear,Standard,S,pink,4874.562,3880.6388082,20.39,993.92,4.33,3,0,0,0.0
2129,PhoenixWear UR-05,Streetwear,Standard,M,yellow,41.216511987760136,26.26251651454432,36.28,14.95,,0,0,0,0.0
2130,PhoenixWear UR-06,Streetwear,Standard,L,red,30.54261553426067,16.887767395957994,44.71,13.65,,0,0,0,0.0
2131,PhoenixWear UR-07,Streetwear,Standard,XL,black,5354.37,2739.295692,48.84,2615.07,4.67,3,2,8,37711.369999999995
2132,PhoenixWear UR-08,Streetwear,Standard,S,orange,4448.246582278481,2596.441530075949,41.63,1851.81,4.06,31,15,40,146953.7
2133,PhoenixWear UR-09,Streetwear,Standard,M,blue,5497.100290456431,5222.245275933609,5.0,274.86,4.05,19,4,9,44433.74
2134,PhoenixWear UR-10,Streetwear,Standard,L,white,6133.816022727272,5691.567887488636,7.21,442.25,3.62,29,14,25,125197.89
2135,PhoenixWear UR-11,Streetwear,Standard,XL,purple,30.35397614696373,19.201369075670648,36.74,11.15,,0,0,0,0.0
2136,PhoenixWear UR-12,Streetwear,Standard,S,green,5342.824976303317,4014.598687194313,24.86,1328.23,3.96,71,20,58,264747.6
2137,PhoenixWear UR-13,Streetwear,Standard,M,silver,5666.85,5383.5075,5.0,283.34,,0,0,0,0.0
2138,PhoenixWear UR-14,Streetwear,Standard,L,pink,5385.87,4297.92426,20.2,1087.95,3.98,96,43,117,541509.72
2139,PhoenixWear UR-15,Streetwear,Standard,XL,yellow,51.39345042967528,28.92870445090894,43.71,22.46,,0,0,0,0.0
2140,PhoenixWear UR-16,Streetwear,Standard,S,red,6611.85,4492.09089,32.06,2119.76,,0,0,0,0.0
2141,PhoenixWear UR-17,Streetwear,Standard,M,black,5669.37,3855.1716,32.0,1814.2,,0,0,0,0.0
2142,PhoenixWear UR-18,Streetwear,Standard,L,orange,6299.37,5456.514294,13.38,842.86,,0,1,1,5582.34
2143,PhoenixWear UR-19,Streetwear,Standard,XL,blue,5280.81502617801,4593.780991272251,13.01,687.03,3.68,19,6,9,40331.39
2144,PhoenixWear UR-20,Streetwear,Standard,S,white,5279.316428571428,3096.847017,41.34,2182.47,4.05,41,10,28,133251.93
2145,PhoenixWear UR-21,Streetwear,Standard,M,purple,4797.610282685512,3923.96545020848,18.21,873.64,3.91,46,20,64,250086.71
2146,PhoenixWear UR-22,Streetwear,Standard,L,green,4598.37,2925.482994,36.38,1672.89,,0,1,5,18894.33
